0,0.74689
0.005,1.1598
0.01,1.3926
0.045,0.91619
0.05,0.60217
0.055,0.27879
0.06,1.3581
0.065,1.7649
0.07,1.0706
0.075,0.88208
0.08,-0.43519
0.085,0.45387
0.09,0.64931
0.095,0.99915
0.1,0.5046
0.105,0.53442
0.11,0.69726
0.115,1.2694
0.12,1.0645
0.125,0.84199
0.13,1.2772
0.135,1.2373
0.14,1.5718
0.145,0.86349
0.15,1.2212
0.155,1.3887
0.16,1.2626
0.165,0.80872
0.17,0.85516
0.175,1.1667
0.18,0.8458
0.185,1.2126
0.19,1.0418
0.195,1.1622
0.2,1.1893
0.205,1.2792
0.21,0.89744
0.215,1.3844
0.22,0.73934
0.225,0.79266
0.23,1.0219
0.235,0.9038
0.24,0.84591
0.245,1.3591
0.25,0.72724
0.255,0.58694
0.26,1.4593
0.265,1.6294
0.27,0.88845
0.275,0.99765
0.28,1.2774
0.285,0.55197
0.29,0.9363
0.295,0.76671
0.3,1.2717
0.305,0.94528
0.31,0.70259
0.315,0.80204
0.32,1.0699
0.325,0.88469
0.33,0.8286
0.335,1.2935
0.34,0.81789
0.345,1.4833
0.35,1.1194
0.355,0.41945
0.36,0.77673
0.365,0.74476
0.37,1.2104
0.375,1.1161
0.38,1.8544
0.385,1.1775
0.39,1.1623
0.395,1.157
0.4,1.0244
0.405,1.6155
0.41,1.0909
0.415,0.59114
0.42,1.18
0.425,0.66837
0.43,0.58092
0.435,0.69947
0.44,0.77439
0.445,1.4466
0.45,0.5987
0.455,1.2466
0.46,1.4393
0.465,1.7354
0.47,1.0929
0.475,1.1245
0.48,1.4093
0.485,0.51137
0.49,0.67619
0.495,0.45254
0.5,1.64
0.505,1.1583
0.51,1.6085
0.515,2.1263
0.52,1.3872
0.525,1.3174
0.53,1.1055
0.535,0.99209
0.54,0.67966
0.545,0.51907
0.55,1.0011
0.555,0.75114
0.56,0.90844
0.565,0.44539
0.57,1.0149
0.575,0.36702
0.58,1.641
0.585,0.76245
0.59,1.1062
0.595,1.6235
0.6,0.92594
0.605,1.4316
0.61,0.674
0.615,0.87112
0.62,-0.24969
0.625,0.34647
0.63,0.51764
0.635,0.53966
0.64,1.1357
0.645,0.61435
0.65,0.97526
0.655,1.2157
0.66,0.78903
0.665,1.3491
0.67,0.98233
0.675,2.1124
0.68,0.66823
0.685,-0.072577
0.69,1.5535
0.695,0.04674
0.7,0.97961
0.705,0.71189
0.71,1.1703
0.715,0.39352
0.72,1.6038
0.725,0.59379
0.73,0.94582
0.735,0.93873
0.74,1.1759
0.745,1.0958
0.75,0.61103
0.755,1.5476
0.76,0.87251
0.765,0.782
0.77,1.0801
0.775,0.79356
0.78,1.755
0.785,1.0736
0.79,1.1643
0.795,0.94591
0.8,1.4898
0.805,1.9171
0.81,0.79697
0.815,0.52753
0.82,0.92413
0.825,0.68296
0.83,0.46424
0.835,0.19644
0.84,1.3433
0.845,1.5423
0.85,1.0084
0.855,1.1892
0.86,0.66306
0.865,1.6892
0.87,0.98356
0.875,0.83796
0.88,1.3086
0.885,1.1998
0.89,0.4009
0.895,0.65105
0.9,1.0643
0.905,0.59761
0.91,1.4703
0.915,0.73241
0.92,0.87473
0.925,1.57
