0,-0.32319
0.005,1.3572
0.009,1.1799
0.014,1.0098
0.018,1.0723
0.022,1.0415
0.027,1.06
0.031,1.0347
0.036,1.0089
0.041,0.97103
0.045,0.93378
0.05,0.91423
0.054,0.92354
0.058,0.94264
0.063,0.9449
0.067,0.95288
0.072,0.95054
0.076,0.96383
0.081,0.95985
0.086,0.96497
0.09,0.96535
0.095,0.97256
0.098,0.98405
0.103,0.99249
0.108,0.9929
0.112,1.0079
0.117,1.005
0.121,1.0314
0.126,1.0354
0.131,1.0491
0.135,1.0622
0.14,1.0495
0.143,1.0436
0.148,1.0387
0.153,1.0469
0.157,1.038
0.162,1.0181
0.166,1.0226
0.171,0.99999
0.176,1.0064
0.18,1.002
0.184,1.0037
0.188,0.9819
0.193,1.0054
0.198,1.0196
0.202,1.0103
0.207,1.0137
0.211,1.0221
0.216,1.007
0.221,0.98994
0.224,0.99289
0.229,1.0054
0.233,0.98531
0.238,0.97807
0.243,0.99287
0.247,0.98697
0.252,0.99892
0.256,1.0099
0.261,1.0102
0.265,1.0379
0.269,1.1445
0.274,1.557
0.278,1.5756
0.283,1.0122
0.288,0.99563
0.292,0.70681
0.297,0.73577
0.301,0.91042
0.306,1.0069
0.31,0.98616
0.314,0.85863
0.319,0.65004
0.323,0.74139
0.328,0.92701
0.333,1.0048
0.337,1.0387
0.342,1.2059
0.346,1.1227
0.35,1.1186
0.355,1.1541
0.359,1.0802
0.364,1.0125
0.368,0.97907
0.373,0.89603
0.378,0.86464
0.382,0.87843
0.387,0.8965
0.395,0.9418
0.4,1.0328
0.404,1.0294
0.409,1.0739
0.413,1.0926
0.418,1.0944
0.423,1.0735
0.427,1.0259
0.431,0.99775
0.435,0.97365
0.44,0.95933
0.445,0.94906
0.449,0.98787
0.454,1.0029
0.458,1.0306
0.463,1.0329
0.468,1.0429
0.472,1.0433
0.476,1.0181
0.48,0.99164
0.485,0.97784
0.49,0.97295
0.494,0.96115
0.499,0.95972
0.503,0.97697
0.508,0.99091
0.513,1.0092
0.516,1.0144
0.521,1.0238
0.525,1.0185
0.53,1.013
0.535,1.0049
0.539,1.003
0.544,1.0103
0.548,1.0125
0.553,1.0187
0.557,1.021
0.561,1.0254
0.566,1.025
0.57,1.0387
0.575,1.002
0.58,1.0032
0.584,1.0077
0.589,1.0082
0.593,1.0086
0.598,1.0187
0.602,1.0311
0.606,1.0165
0.611,1.0198
0.615,1.004
0.62,1.0019
0.625,0.99431
0.629,0.98258
0.634,0.97914
0.638,0.97507
0.642,0.98707
0.647,0.97478
0.651,0.96871
0.656,0.96176
0.66,0.94577
0.665,0.96065
0.67,0.97714
0.674,0.98307
0.679,0.99355
0.682,0.97196
0.687,0.97452
0.692,0.95949
0.696,0.97552
0.701,1.0525
0.705,1.0369
0.71,1.1345
0.715,1.2108
0.719,1.2631
0.723,1.2114
0.728,1.244
0.732,1.2237
0.737,1.2224
0.741,1.1835
0.746,1.1206
0.75,0.9514
0.755,0.83873
0.76,0.88829
0.764,0.93657
0.768,0.67575
0.773,0.64737
0.777,0.70024
0.782,0.7083
0.786,0.81224
0.791,0.93284
0.796,1.0081
0.8,1.0274
0.805,0.975
0.808,0.95584
0.813,1.0072
0.818,1.0446
0.822,1.076
0.827,1.0683
0.831,1.0587
0.836,1.0233
0.841,0.99674
0.845,0.95152
0.849,0.93476
0.853,0.90972
0.858,0.91067
0.863,0.87914
0.867,0.86853
0.872,0.84023
0.876,0.84832
0.881,0.8708
0.886,0.87546
0.89,0.94547
0.894,1.0578
0.898,1.1064
0.903,1.1402
0.908,1.1662
0.912,1.181
0.917,1.1603
0.921,1.1223
0.926,1.05
0.931,0.9657
0.934,0.89177
0.939,0.84541
0.944,0.87611
0.948,0.91156
0.953,0.96696
0.957,0.98994
0.962,1.0329
0.967,1.0572
0.971,1.0802
0.975,1.0896
0.979,1.0879
0.984,1.0679
0.989,1.0474
0.993,0.97233
0.998,0.96428
1.002,1.0107
1.007,0.99542
1.012,1.046
1.015,1.0516
1.02,1.1161
1.024,1.0949
1.029,1.0886
1.034,1.058
1.038,1.0473
1.043,1.0653
1.047,1.0983
1.052,1.1142
1.056,1.1689
1.06,1.1229
1.065,1.0445
1.069,0.99816
1.074,1.0398
1.079,0.89222
1.083,0.96911
1.088,0.99363
1.092,1.033
1.097,1.0369
1.101,1.0782
1.105,1.0561
1.11,1.0525
1.114,1.0537
1.119,1.0392
1.124,1.0374
1.128,1.0589
1.133,1.0434
1.137,1.0676
1.141,1.0986
1.146,1.0924
1.15,1.1643
1.155,1.1389
1.159,1.1789
1.164,1.1717
1.169,1.1786
1.173,1.159
1.178,1.0825
1.182,0.21389
1.186,0.013084
1.191,0.35552
1.195,-0.15186
1.2,1.0827
1.205,1.7088
1.209,-0.028543
1.214,0.31554
1.218,2.8655
1.223,0.18669
1.227,0.36535
1.231,3.2273
1.236,0.0008798
1.24,1.0416
1.245,0.41305
1.25,0.29905
1.254,0.72494
1.259,0.79811
1.264,1.0244
1.267,1.2178
1.272,1.3905
1.276,1.3566
1.281,1.3528
1.286,1.7107
1.29,1.2123
1.295,1.5754
1.299,1.2527
1.304,1.5793
1.308,1.1416
1.312,1.3091
1.317,1.1711
1.322,1.0629
1.326,1.0523
1.331,0.92948
1.335,0.79657
1.34,0.78723
1.345,0.81784
1.348,0.90711
1.353,0.79036
1.357,0.95385
1.362,1.023
1.367,1.0803
1.371,1.0412
1.376,1.0942
1.38,1.131
1.385,0.54216
1.39,1.2303
1.393,0.96228
1.398,1.0765
1.402,1.1849
1.407,1.0735
1.412,0.95437
1.416,0.60798
1.421,0.28664
